"year","month","capacity","complete","generated_el","time","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case"
17,6,9.9,1000,1.192,1203.636,"else",0,"忻州市原平市","xinzhou","duanjiabaofengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,100,28300,25.078,2507.8,"神华集团",0,"朔州市神头镇","shuozhou","shentouerdianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,3,0,0,0,"华润集团",2017,"运城市芮城县","yuncheng","chunhuiguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,60,15800,9.65,1608.417,"格盟集团公司",0,"朔州市山阴县","shuozhou","yuguangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,10,0,0,0,"else",0,"临汾市侯马市","linfen","jintiandianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,5,720,0.421,842.4,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,5,690,0.39,780.8,"中核集团",2015,"忻州市忻府区","xinzhou","caozhangguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,240,109390,56.675,2361.442,"神华集团",0,"忻州市河曲县","xinzhou","hequdianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,10,1010,0.989,989,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,1,"Jun 2017","1","wind","0",0
17,6,12.6,6430,2.925,2321.429,"else",0,"晋中市介休市","jinzhong","chaoyangranqi",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,2,160,0.09,452,"同煤集团",2018,"大同市云岗区","datong","suolaguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,20,2760,2.044,1022.15,"else",0,"吕梁市柳林县","luliang","liulindianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,10,1470,0.891,891.2,"中广核集团",2016,"太原市阳曲县","taiyuan","heguangguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,27,5100,3.066,1135.481,"中煤集团",0,"朔州市朔城区","shuozhou","geruitedianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,40,12190,8.537,2134.15,"晋能集团",0,"晋中市平遥县","jinzhong","yaoguangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,70,37610,14.817,2116.729,"神华集团",0,"忻州市河曲县","xinzhou","louziyingdianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,14.85,1520,1.301,875.825,"else",0,"晋中市榆次区","jinzhong","laoqianshanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,60,16800,11.106,1851.033,"华能集团公司",0,"晋中市榆社县","jinzhong","yushedianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,5,740,0.417,833.8,"浙江正泰新能源开发有限公司",2016,"大同市南郊区","datong","zhengtaiguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,9.9,900,1.01,1020.303,"else",0,"忻州市忻府区","xinzhou","wujiashanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,120,31870,23.312,1942.7,"焦煤集团",0,"长治市武乡县","changzhi","wuxiangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,10,0,0,0,"else",0,"运城市永济市","yuncheng","yongjidianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,10,1830,1.071,1071.1,"else",0,"朔州市朔城区","shuozhou","yonghaodianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,5,790,0.449,898.6,"else",2016,"朔州市右玉县","shuozhou","yingliguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,60,16020,10.162,1693.633,"同煤集团",0,"临汾市襄汾县","linfen","fenzedianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,4.8,160,0.429,892.917,"大唐集团公司",2016,"忻州市代县","xinzhou","gouzhangfengdianchang",1,0,0,0,1,"Jun 2017","1","wind","0",0
17,6,66,22850,12.658,1917.939,"国电集团公司",0,"晋中市榆次区","jinzhong","rongchengdianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,9.6,820,0.765,797.396,"else",0,"吕梁市岚县","luliang","hekoufengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,30,0,0,0,"格盟集团",2017,"阳泉市城区","yangquan","hepodianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,70,38310,11.046,1578.014,"同煤集团",0,"运城市河津市","yuncheng","hejindianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,60,19960,8.599,1433.133,"同煤集团",0,"运城市永济市","yuncheng","puguangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,2,750,0.234,1169.5,"大唐集团公司",2016,"朔州市朔城区","shuozhou","pengboyuguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,7,140,0.014,20.143,"晋能集团",2017,"大同市大同县","datong","weijiabaoguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,4.8,430,0.541,1127.292,"大唐集团公司",2013,"大同市浑源县","datong","zeqinglingfengdianchang",1,0,0,0,1,"Jun 2017","1","wind","0",0
17,6,19.65,2360,1.919,976.539,"else",0,"晋中市昔阳县","jinzhong","hutoushanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,5,800,0.444,888,"国家电投集团",2018,"朔州市神头区","shuozhou","hongtaoguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,10,2420,1.608,1608.2,"焦煤集团",0,"太原市万柏林区","taiyuan","xishandianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,60,0,6.627,1104.433,"晋能集团",0,"晋中市清徐县","jinzhong","meijindianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,120,14810,8.397,699.767,"国家电网公司",0,"忻州市五台县","xinzhou","xilongchixunengshuidianchang",0,1,0,0,0,"Jun 2017","1","hydro","0",0
17,6,2,290,0.181,903.5,"华润集团",2016,"阳泉市盂县","yangquan","runyangguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,5,740,0.426,852.8,"else",2016,"临汾市洪洞县","linfen","jianyuanguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,10,1500,0.903,902.6,"华电集团",2016,"大同市左云县","datong","wanhuaguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,10,1170,0.652,652.2,"协鑫集团",2014,"运城市郊区","yuncheng","yuanxinguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,60,16760,10.645,1774.183,"京能集团",0,"长治市郊","changzhi","zhangshanyiqi",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,5,20,0.002,3.6,"华能集团公司",2017,"晋中市榆社县","jinzhong","haobeiguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,120,31710,18.382,1531.825,"京能集团",0,"长治市郊","changzhi","zhangshanerqi",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,84,18750,11.056,1316.179,"同煤集团",0,"长治市郊区","changzhi","zhangzedianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,9.75,900,0.798,818.667,"else",0,"朔州市右玉县","shuozhou","tieshanbaofengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,27,14310,7.604,2816.148,"阳煤集团",0,"阳泉市平定县","yangquan","longchuandianchang",0,0,0,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,5,0,0,0,"国家电投集团公司",2017,"临汾市乡宁县","linfen","yuhuangdingguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,4.8,600,0.371,772.083,"大唐集团公司",2017,"临汾市洪洞县","linfen","qinglongshanfengdianchang",1,0,0,0,1,"Jun 2017","1","wind","0",0
17,6,40,0,6.112,1528.025,"同煤集团",0,"朔州市怀仁市","shuozhou","wangpingdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,13.5,8650,4.287,3175.259,"阳煤集团",0,"阳泉市郊","yangquan","yangmei#3ji",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,3,400,0.251,836,"大唐集团公司",2017,"大同市天镇县","datong","huancuishanguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,9.9,990,0.81,817.879,"else",0,"朔州市朔城区","shuozhou","yufengfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,27,9420,7.17,2655.63,"阳煤集团",0,"阳泉市郊","yangquan","yangmeidianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,4.8,790,0.634,1321.458,"else",0,"忻州市宁武县","xinzhou","pandaoliangfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,9.9,1880,1.026,1035.96,"北京天润新能源",0,"运城市夏县","yuncheng","yaotaishanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,0.5,60,0.041,812,"晋能集团",2016,"朔州市平鲁区","shuozhou","zuhuguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,5,590,0.336,673,"中节能太阳能科技有限公司",2016,"晋中市榆次区","jinzhong","yuanxinguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,120,63340,14.748,1229.008,"国电集团公司",0,"临汾市霍州市","linfen","huozhoudianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,2,280,0.166,828.5,"江山控股",2016,"大同市大同县","datong","wantongguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,9.9,1320,0.848,856.667,"华润集团",2017,"临汾市浮山县","linfen","yingfenglingfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,4.95,680,0.713,1439.394,"else",0,"朔州市山阴县","shuozhou","lianchengfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,9.9,1100,0.88,889.091,"else",0,"忻州市繁峙县","xinzhou","hanzhuangfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,9.9,900,0.684,690.808,"else",0,"忻州市偏关县","xinzhou","heijiazhuangfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,9.6,1400,1.084,1128.958,"else",0,"运城市平陆县","yuncheng","tenghuifengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,9.9,1320,1.286,1299.394,"else",0,"大同市天镇县","datong","shengfenglingfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,24.9,2940,2.259,907.229,"else",0,"朔州市平鲁区","shuozhou","jiangjiapingfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,27,14340,5.75,2129.519,"神华集团",0,"忻州市保德县","xinzhou","shendongdianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,4.95,670,0.481,971.313,"else",0,"阳泉市","yangquan","tuolingfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,5,620,0.343,685.2,"中国节能环保集团",2017,"吕梁市汾阳市","luliang","jiexinguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,2,300,0.162,809,"华能集团公司",2016,"大同市天镇县","datong","jiaoyangguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,19.8,1800,1.762,889.848,"else",0,"朔州市右玉县","shuozhou","gaojiabaofengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,10,1500,0.902,902.4,"同煤集团",2017,"运城市垣曲县","yuncheng","lanlingguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,10,1200,0.959,959,"else",0,"朔州市平鲁区","shuozhou","yingyaoshanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,4.95,500,0.472,953.939,"else",0,"忻州市神池县","xinzhou","huanghuamufengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,120,55370,19.599,1633.233,"国家电投集团公司",0,"朔州市神头镇","shuozhou","shenquandianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,5,20,0.002,5,"山西绿能星能源发展有限公司",2019,"吕梁市岚县","luliang","lvnengguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,9.9,1010,1.142,1153.737,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,3,240,0.218,726.333,"同煤集团",0,"长治市平顺县","changzhi","longxiguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,4.8,410,0.342,760.667,"else",0,"忻州市代县","xinzhou","yanmenguanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,1.5,170,0.116,774.667,"中广核集团",2017,"阳泉市盂县","yangquan","guantouliangguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,5,770,0.455,909.8,"国家电投集团公司",2015,"朔州市山阴县","shuozhou","xujiawaguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,128,5700,17.268,1349.102,"晋能集团",0,"阳泉市平定县","yangquan","yangguangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,4.95,380,0.402,812.121,"else",0,"忻州市宁武县","xinzhou","xiejiapingfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,14.85,1940,1.778,1197.037,"else",0,"朔州市山阴县","shuozhou","zhinvquanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,4.8,870,0.693,1444.375,"else",0,"忻州市宁武县","xinzhou","xiangjiashanfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,2,200,0.063,313.5,"华能集团公司",2017,"忻州市偏关县","xinzhou","yanyangguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,132,70480,24.527,1858.083,"同煤集团",0,"忻州市原平市","xinzhou","xuangangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,3,140,0.07,232,"上海斯能投资有限公司",2017,"晋中市昔阳县","jinzhong","hufengguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,42,5800,4.038,961.476,"else",0,"忻州市河曲县","xinzhou","longkoushuidian",0,1,0,0,0,"Jun 2017","1","hydro","0",0
17,6,9.85,1280,0.778,789.543,"else",0,"运城市平陆县","yuncheng","fengkoufengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,4.95,480,0.103,207.879,"国电集团公司",2017,"忻州市偏关县","xinzhou","yinzijufengdianchang",1,0,0,0,1,"Jun 2017","1","wind","0",0
17,6,120,54810,21.434,1786.192,"大唐集团公司",0,"运城市芮城县","yuncheng","fenglingdudianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,70,28360,14.185,2026.486,"中国华电集团",2015,"朔州市朔城区","shuozhou","jinhuadianchang",0,0,0,1,1,"Jun 2017","1","fossil-fuel","0",0
17,6,70,0,4.607,658.114,"同煤集团",0,"运城市永济市","yuncheng","puguangerqi",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,4.8,520,0.56,1166.042,"else",0,"忻州市神池县","xinzhou","aitefengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,3,420,0.234,780.333,"协鑫集团",2015,"晋城市阳城县","jincheng","xinchengguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,3.5,490,0.273,780.571,"中广核集团",2016,"朔州市右玉县","shuozhou","cangtouheguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,10,1430,0.88,880,"京能集团",2016,"大同市南郊区","datong","jiaoxinguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,27,12270,4.288,1588.037,"晋煤集团",0,"长治市武乡县","changzhi","jinyangdianchang",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,10,1600,0.994,994.1,"国家电投集团公司",2016,"朔州市神头区","shuozhou","chenguangguangfu",0,0,1,0,1,"Jun 2017","1","photovoltaic","0",0
17,6,5,0,0.841,1682.4,"焦煤集团",0,"太原市万柏林区","taiyuan","xishan#3ji",0,0,0,1,0,"Jun 2017","1","fossil-fuel","0",0
17,6,14.55,1510,1.379,947.835,"else",0,"忻州市神池县","xinzhou","bayeliangfengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,4.875,370,0.326,669.128,"else",0,"朔州市平鲁区","shuozhou","baihubaofengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,6,5,770,0.484,967.6,"太原阿特斯能源科技有限公司",2017,"朔州市应县","shuozhou","atesiguangfu",0,0,1,0,0,"Jun 2017","1","photovoltaic","0",0
17,6,4.8,600,0.558,1162.292,"else",0,"朔州市朔城区","shuozhou","jinjiawafengdianchang",1,0,0,0,0,"Jun 2017","1","wind","0",0
17,7,3,350,0.259,864.333,"江苏爱康实业集团",2017,"吕梁市孝义市","luliang","taiziguangfu",0,0,1,0,0,"Jul 2017","1","photovoltaic","0",0
17,7,5,560,0.334,668.4,"潞安集团",2016,"运城市河津市","yuncheng","fananguangfu",0,0,1,0,0,"Jul 2017","1","photovoltaic","0",0
17,7,54,5110,3.63,672.296,"else",0,"忻州市偏关县","xinzhou","wanjiazhaishuidian",0,1,0,0,0,"Jul 2017","1","hydro","0",0
17,7,24.9,1630,2.091,839.839,"国电集团公司",2013,"长治市沁源县","changzhi","taiyueshanfengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,14.95,1640,1.686,1127.96,"华能集团公司",2013,"忻州市神池县","xinzhou","taipingzhuangfengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,3,400,0.265,884.667,"中广核集团",2015,"大同市大同县","datong","shihuaguangfu",0,0,1,0,0,"Jul 2017","1","photovoltaic","0",0
17,7,4.95,360,0.368,743.434,"国家能源集团",2012,"忻州市静乐县","xinzhou","suopofengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,86,0,19.642,2283.895,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,1,"Jul 2017","1","fossil-fuel","0",0
17,7,9.9,960,1.287,1300.202,"else",0,"忻州市原平市","xinzhou","duanjiabaofengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,11.78,1270,1.197,1016.129,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,14.85,1330,1.352,910.303,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,5,510,0.319,638.2,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,1,"Jul 2017","1","photovoltaic","0",0
17,7,5,580,0.429,857.2,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,0,"Jul 2017","1","photovoltaic","0",0
17,7,4.95,1720,0.908,1833.737,"中国华电集团有限公司",2015,"运城市盐湖区","yuncheng","jiuhefengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,44,0,6.856,1558.136,"大唐集团公司",2003,"大同市平城区","datong","yungangyiqi",0,0,0,1,1,"Jul 2017","1","fossil-fuel","0",0
17,7,60,16720,14.194,2365.65,"大唐集团公司",2009,"大同市平城区","datong","yungangerqi",0,0,0,1,1,"Jul 2017","1","fossil-fuel","0",0
17,7,60,24810,11.752,1958.633,"格盟集团公司",0,"吕梁市柳林县","luliang","hongguangdianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,27,11610,6.084,2253.222,"中煤集团",2011,"大同市南郊区","datong","yunfengdianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,4.95,1320,0.856,1730.101,"北京天润新能",2013,"运城市平陆县","yuncheng","yungaisifengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,9.9,700,1.009,1018.889,"国家电投集团",2011,"忻州市繁峙县","xinzhou","yunwuyufengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,12,1140,1.22,1016.833,"大唐集团公司",2008,"大同市左云县","datong","wulushanfengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,66,18530,12.199,1848.379,"京能集团",2012,"朔州市右玉县","shuozhou","jingyudianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,9.9,720,1.15,1161.616,"河北建设投资集团有限责任公司",2012,"大同市灵丘县","datong","hanfenglingfengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,4.125,170,0.194,470.788,"else",0,"朔州市右玉县","shuozhou","xiaowutaifengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,10,3700,3.295,3294.5,"焦煤集团",2015,"晋中市灵石县","jinzhong","qiyuandianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,9.7,610,1.012,1043.196,"格盟集团公司",2009,"大同市新荣区","datong","xiaoyaoshanfengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,4.95,460,0.574,1159.394,"河北建设投资集团有限责任公司",2016,"大同市灵丘县","datong","yijiadianfengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,27,7310,4.578,1695.407,"潞安集团",0,"长治市屯留县","changzhi","yuwudianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,8.4,130,0.013,15,"国电集团公司",2017,"忻州市宁武县","xinzhou","yuzhuangfengdianchang",1,0,0,0,1,"Jul 2017","1","wind","0",0
17,7,3,380,0.266,885,"协鑫集团",2017,"临汾市古县","linfen","jiashengguangfu",0,0,1,0,0,"Jul 2017","1","photovoltaic","0",0
17,7,66,22440,13.707,2076.773,"晋能集团",0,"长治市长子县","changzhi","lanshuidianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,1,140,0.107,1069,"else",2017,"吕梁市交城县","luliang","yuankeguangfu",0,0,1,0,0,"Jul 2017","1","photovoltaic","0",0
17,7,60,16620,11.422,1903.733,"格盟集团公司",2005,"临汾市霍州县","linfen","zhaoguangyiqi",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,120,57060,26.426,2202.167,"格盟集团公司",2009,"临汾市霍州县","linfen","zhaoguangerqi",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,4.95,280,0.578,1168.081,"else",0,"忻州市神池县","xinzhou","elingfengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,40,0,5.372,1342.925,"else",0,"运城市盐湖区","yuncheng","guanlvdianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,60,16990,10.209,1701.517,"中煤集团",2010,"吕梁市孝义市","luliang","xingandianchang",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,60,19890,12.391,2065.233,"焦煤集团",2005,"太原市古交市","taiyuan","xingnengyiqi",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,120,50920,27.144,2262,"焦煤集团",2008,"太原市古交市","taiyuan","xingnengerqi",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
17,7,9.15,2320,1.275,1393.115,"北京天润新能源",2014,"运城市绛县","yuncheng","lengkoufengdianchang",1,0,0,0,0,"Jul 2017","1","wind","0",0
17,7,10,2060,1.614,1614,"格盟集团公司",0,"朔州市朔城区","shuozhou","pingshuoyiqi",0,0,0,1,0,"Jul 2017","1","fossil-fuel","0",0
