"","X","plant","capacity","complete","generated_el","time","month","year","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five"
"5810",5810,"晖源光伏",5,0.8,0.008,15.834,9,17,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5811",5811,"晖源光伏",5,5,0.701,1402.41,11,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5812",5812,"晖源光伏",5,5.3,0.682,1364.941,12,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5813",5813,"晖源光伏",5,6.2,0.34,680,6,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5814",5814,"晖源光伏",5,7.3,0.46,920.998,7,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5815",5815,"晖源光伏",5,4.3,0.08,161,2,20,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5816",5816,"晖源光伏",5,6.5,0.651,1302.55,10,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5817",5817,"晖源光伏",5,5,0.104,207.04,12,17,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5818",5818,"晖源光伏",5,3.7,0.037,74,1,20,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5819",5819,"晖源光伏",5,4.1,0.041,82,1,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5820",5820,"晖源光伏",5,3.7,0.078,156,2,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5821",5821,"晖源光伏",5,7.2,0.15,300,3,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5822",5822,"晖源光伏",5,8.1,0.308,616.391,5,20,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5823",5823,"晖源光伏",5,5.9,0.539,1075,9,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5824",5824,"晖源光伏",5,5.2,0.587,1173.09,9,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5825",5825,"晖源光伏",5,6.6,0.48,958,8,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5826",5826,"晖源光伏",5,4.3,0.582,1162,10,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5827",5827,"晖源光伏",5,6.2,0.37,740.513,6,20,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5828",5828,"晖源光伏",5,6.8,0.116,232.318,2,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5829",5829,"晖源光伏",5,4.8,0.63,1257,11,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5830",5830,"晖源光伏",5,7.3,0.414,826,7,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5831",5831,"晖源光伏",5,1.6,0.024,48.116,10,17,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5832",5832,"晖源光伏",5,4,0.742,1483.256,12,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5833",5833,"晖源光伏",5,7.7,0.227,453.865,4,20,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5834",5834,"晖源光伏",5,6.3,0.314,627.762,5,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5835",5835,"晖源光伏",5,4.8,0.048,96.406,1,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5836",5836,"晖源光伏",5,6.2,0.278,556,5,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5837",5837,"晖源光伏",5,6.7,0.251,501.564,4,18,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5838",5838,"晖源光伏",5,7,0.15,301,3,20,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5839",5839,"晖源光伏",5,6.6,0.216,432,4,19,"特变电工",2017,"长治市沁源县","changzhi","huiyuanguangfu",0,0,1,0,"0"
"5840",5840,"晟新光伏",5,3.5,0.035,70.68,1,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5841",5841,"晟新光伏",5,4.6,0.126,251.21,3,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5842",5842,"晟新光伏",5,4.4,0.079,158.95,2,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5843",5843,"晟新光伏",5,4,0.086,171.256,12,17,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5844",5844,"晟新光伏",5,7,0.511,1021.17,10,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5845",5845,"晟新光伏",5,3.9,0.205,410.264,5,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5846",5846,"晟新光伏",5,4.7,0.471,942,8,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5847",5847,"晟新光伏",5,3,0.046,91.63,11,17,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5848",5848,"晟新光伏",5,7.2,0.159,318,3,20,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5849",5849,"晟新光伏",5,4.9,0.283,566.419,5,20,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5850",5850,"晟新光伏",5,5.3,0.62,1239.422,12,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5851",5851,"晟新光伏",5,4.3,0.097,194,2,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5852",5852,"晟新光伏",5,5.5,0.526,1051,9,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5853",5853,"晟新光伏",5,7.2,0.234,468.662,4,20,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5854",5854,"晟新光伏",5,3.9,0.089,178,2,20,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5855",5855,"晟新光伏",5,6.5,0.365,730,6,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5856",5856,"晟新光伏",5,5.5,0.055,110,1,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5857",5857,"晟新光伏",5,5.7,0.685,1370.032,12,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5858",5858,"晟新光伏",5,5.5,0.38,760.28,8,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5859",5859,"晟新光伏",5,7.4,0.171,341,3,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5860",5860,"晟新光伏",5,5.6,0.566,1132.44,11,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5861",5861,"晟新光伏",5,4,0.166,331.98,4,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5862",5862,"晟新光伏",5,5.5,0.325,649.592,7,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5863",5863,"晟新光伏",5,5,0.05,99,1,20,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5864",5864,"晟新光伏",5,6.1,0.441,881.85,9,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5865",5865,"晟新光伏",5,5.9,0.425,849,7,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5866",5866,"晟新光伏",5,4.4,0.619,1236,11,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5867",5867,"晟新光伏",5,7.9,0.3,600,5,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5868",5868,"晟新光伏",5,5.8,0.341,681.589,6,20,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5869",5869,"晟新光伏",5,5.1,0.222,443,4,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5870",5870,"晟新光伏",5,6.4,0.269,538.804,6,18,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5871",5871,"晟新光伏",5,4.9,0.575,1149,10,19,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5872",5872,"晟新光伏",5,1.6,0.016,31.36,10,17,"常州天合",2017,"运城市万荣县","yuncheng","shengxinguangfu",0,0,1,0,"0"
"5873",5873,"晟鼎光伏",4.8,7.3,0.298,620.679,5,20,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5874",5874,"晟鼎光伏",3.5,3.7,0.241,2441,10,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5875",5875,"晟鼎光伏",3.5,1.7,0.072,904,6,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5876",5876,"晟鼎光伏",3.5,4.4,0.204,2105,9,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5877",5877,"晟鼎光伏",4.8,7.2,0.225,467.796,4,20,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5878",5878,"晟鼎光伏",3.5,4.1,0.113,1275,7,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5879",5879,"晟鼎光伏",4.8,6,0.358,746.198,6,20,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5880",5880,"晟鼎光伏",3.5,3.2,0.032,91,1,20,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5881",5881,"晟鼎光伏",3.5,0.8,0.008,102,1,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5882",5882,"晟鼎光伏",3.5,4.7,0.16,1706,8,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5883",5883,"晟鼎光伏",3.5,0.7,0.015,186,2,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5884",5884,"晟鼎光伏",3.5,0.1,0.001,22.237,12,18,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5885",5885,"晟鼎光伏",3.5,5.7,0.089,255,2,20,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5886",5886,"晟鼎光伏",3.5,1.3,0.056,696,5,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5887",5887,"晟鼎光伏",3.5,3.1,0.273,2726,11,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5888",5888,"晟鼎光伏",3.5,1.5,0.03,371,3,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5889",5889,"晟鼎光伏",3.5,1.3,0.043,535,4,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5890",5890,"晟鼎光伏",4.8,6.5,0.154,391,3,20,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5891",5891,"晟鼎光伏",4.8,1.1,0.284,1312.87,12,19,"else",2018,"运城市闻喜县","yuncheng","shengdingguangfu",0,0,1,0,"0"
"5892",5892,"晶桥光伏",5,5.6,0.257,514.652,5,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5893",5893,"晶桥光伏",5,3.8,0.038,75.684,1,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5894",5894,"晶桥光伏",5,7.2,0.46,919.75,8,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5895",5895,"晶桥光伏",5,5.4,0.202,403.018,4,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5896",5896,"晶桥光伏",5,3.9,0.079,157,2,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5897",5897,"晶桥光伏",5,6.9,0.142,285,3,20,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5898",5898,"晶桥光伏",5,3.7,0.664,1327.14,12,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5899",5899,"晶桥光伏",5,5.3,0.091,182.35,2,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5900",5900,"晶桥光伏",5,6.7,0.393,786,7,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5901",5901,"晶桥光伏",5,5.6,0.147,294.868,3,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5902",5902,"晶桥光伏",5,6.9,0.388,775.06,7,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5903",5903,"晶桥光伏",5,4.2,0.555,1110,10,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5904",5904,"晶桥光伏",5,2.2,0.042,83.85,11,17,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5905",5905,"晶桥光伏",5,0.6,0.006,11.282,9,17,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5906",5906,"晶桥光伏",5,6.9,0.579,1158.77,10,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5907",5907,"晶桥光伏",5,7.6,0.294,587.37,5,20,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5908",5908,"晶桥光伏",5,5.6,0.327,653,6,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5909",5909,"晶桥光伏",5,5.5,0.349,697.914,6,20,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5910",5910,"晶桥光伏",5,6.4,0.212,423,4,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5911",5911,"晶桥光伏",5,3.4,0.034,68,1,20,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5912",5912,"晶桥光伏",5,4,0.04,80,1,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5913",5913,"晶桥光伏",5,3.9,0.073,146,2,20,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5914",5914,"晶桥光伏",5,5.1,0.511,1021.39,9,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5915",5915,"晶桥光伏",5,7.5,0.217,434.616,4,20,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5916",5916,"晶桥光伏",5,6.2,0.319,637.93,6,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5917",5917,"晶桥光伏",5,6.3,0.457,913,8,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5918",5918,"晶桥光伏",5,4.7,0.089,177.512,12,17,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5919",5919,"晶桥光伏",5,4.9,0.649,1297.8,12,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5920",5920,"晶桥光伏",5,4.7,0.626,1252.35,11,18,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5921",5921,"晶桥光伏",5,5.7,0.514,1027,9,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5922",5922,"晶桥光伏",5,6.9,0.148,295,3,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5923",5923,"晶桥光伏",5,4.3,0.598,1196,11,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5924",5924,"晶桥光伏",5,1.4,0.02,39.718,10,17,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5925",5925,"晶桥光伏",5,5.9,0.271,541,5,19,"else",2017,"运城市平陆县","yuncheng","jingqiaoguangfu",0,0,1,0,"0"
"5926",5926,"晶耀光伏",1,1,0.026,257.42,9,17,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5927",5927,"晶耀光伏",1,2.1,0.112,1119.15,7,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5928",5928,"晶耀光伏",3,1.6,0.216,2047.317,12,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5929",5929,"晶耀光伏",1,1.2,0.055,552.31,12,17,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5930",5930,"晶耀光伏",3,3.9,0.096,356.389,4,20,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5931",5931,"晶耀光伏",1,2,0.067,667.93,5,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5932",5932,"晶耀光伏",1,1.9,0.155,1551.47,9,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5933",5933,"晶耀光伏",3,3.1,0.206,708,7,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5934",5934,"晶耀光伏",3,3,0.264,940,9,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5935",5935,"晶耀光伏",1,1.5,0.032,324.68,3,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5936",5936,"晶耀光伏",3,2.4,0.288,1038,10,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5937",5937,"晶耀光伏",3,3,0.104,347,4,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5938",5938,"晶耀光伏",3,2.1,0.309,1121,11,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5939",5939,"晶耀光伏",3,0.9,0.02,79,2,20,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5940",5940,"晶耀光伏",3,3.7,0.057,227,3,20,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5941",5941,"晶耀光伏",3,1.7,0.017,57,1,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5942",5942,"晶耀光伏",3,3,0.165,586.662,6,20,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5943",5943,"晶耀光伏",3,1,0.01,42,1,20,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5944",5944,"晶耀光伏",3,3.2,0.175,583,6,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5945",5945,"晶耀光伏",1,2.4,0.091,911.08,6,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5946",5946,"晶耀光伏",1,1.7,0.199,1992.96,11,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5947",5947,"晶耀光伏",1,0.7,0.033,331.29,10,17,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5948",5948,"晶耀光伏",3,3.8,0.142,475,5,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5949",5949,"晶耀光伏",1,1.4,0.046,464.22,4,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5950",5950,"晶耀光伏",1,2.4,0.136,1360.35,8,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5951",5951,"晶耀光伏",1,0.8,0.008,82.37,1,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5952",5952,"晶耀光伏",1,1,0.043,428.66,11,17,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5953",5953,"晶耀光伏",3,2,0.037,124,2,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5954",5954,"晶耀光伏",1,2.7,0.182,1820.95,10,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5955",5955,"晶耀光伏",3,2.3,0.332,1279.484,12,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5956",5956,"晶耀光伏",1,0.9,0.018,176.19,2,18,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5957",5957,"晶耀光伏",3,2.8,0.234,821,8,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5958",5958,"晶耀光伏",3,3.9,0.135,488.016,5,20,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5959",5959,"晶耀光伏",3,3.7,0.074,248,3,19,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","jingyaoguangfu",0,0,1,0,"0"
"5960",5960,"晶辉光伏",6,6.8,0.873,1455.545,11,17,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5961",5961,"晶辉光伏",6,9.3,0.229,382,3,17,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5962",5962,"晶辉光伏",6,7.7,0.136,226.5,2,17,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5963",5963,"晶辉光伏",6,8,0.659,1097.667,8,17,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5964",5964,"晶辉光伏",6,6.4,0.937,1561.978,12,17,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5965",5965,"晶辉光伏",6,8.4,0.272,452.745,4,18,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5966",5966,"晶辉光伏",6,9,0.362,603.163,5,18,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5967",5967,"晶辉光伏",6,7.9,0.605,1008.23,8,18,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
"5968",5968,"晶辉光伏",6,8.1,0.525,875.728,7,18,"晋能集团",2013,"朔州市应县","shuozhou","jinghuiguangfu",0,0,1,0,"0"
