"","area3","year","GDP","GDP per capita","GDPperMonth","X.1","X","month","capacity","complete","generated_el","time","parent_company","op_time","area","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case","on_covid","efficiency"
"4646","linfen",19,14526000,37318,1210500,6636,6636,1,4.8,1040,0.104,216,"大唐集团公司",2017,"临汾市洪洞县","qinglongshanfengdianchang",1,0,0,0,1,"Jan 2019",1,"wind",0,0,0,0.300925925925926
"4647","linfen",19,14526000,37318,1210500,9714,9714,11,3,250,0.356,1187,"科林环保装备股份有限公司",2017,"临汾市古县","shangjiaguangfu",0,0,1,0,0,"Nov 2019",1,"photovoltaic",0,0,0,0.115740740740741
"4648","linfen",19,14526000,37318,1210500,7043,7043,3,5,680,0.144,288,"山西盾安新能源有限责任公司",2018,"临汾市隰县","shuangzipingfengdianchang",1,0,0,0,0,"Mar 2019",1,"wind",0,0,0,0.188888888888889
"4649","linfen",19,14526000,37318,1210500,7453,7453,4,5,700,0.253,505,"国家电投集团公司",2017,"临汾市乡宁县","yuhuangdingguangfu",0,0,1,0,1,"Apr 2019",1,"photovoltaic",0,0,0,0.194444444444444
"4650","linfen",19,14526000,37318,1210500,7760,7760,5,5,670,0.332,664,"else",2016,"临汾市襄汾县","huoshigouguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.186111111111111
"4651","linfen",19,14526000,37318,1210500,7533,7533,4,5,770,0.275,551,"else",2016,"临汾市洪洞县","jianyuanguangfu",0,0,1,0,0,"Apr 2019",1,"photovoltaic",0,0,0,0.213888888888889
"4652","linfen",19,14526000,37318,1210500,9558,9558,10,3,300,0.227,755,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"Oct 2019",1,"photovoltaic",0,0,0,0.138888888888889
"4653","linfen",19,14526000,37318,1210500,9152,9152,9,7,840,0.233,379,"上海斯能投资有限公司",2019,"临汾市古县","lianhuashanfengdianchang",1,0,0,0,0,"Sep 2019",1,"wind",0,0,0,0.166666666666667
"4654","linfen",19,14526000,37318,1210500,9425,9425,10,2,180,0.199,997,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"Oct 2019",1,"photovoltaic",0,0,0,0.125
"4655","linfen",19,14526000,37318,1210500,8295,8295,7,3,140,0.107,4288,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Jul 2019",1,"photovoltaic",0,0,0,0.0648148148148148
"4656","linfen",19,14526000,37318,1210500,8754,8754,8,10,1630,1.261,1262,"国家电投集团公司",2017,"临汾市乡宁县","touxinguangfu",0,0,1,0,1,"Aug 2019",1,"photovoltaic",0,0,0,0.226388888888889
"4657","linfen",19,14526000,37318,1210500,7780,7780,5,10,2070,0.77,771,"国家电投集团公司",2017,"临汾市乡宁县","touxinguangfu",0,0,1,0,1,"May 2019",1,"photovoltaic",0,0,0,0.2875
"4658","linfen",19,14526000,37318,1210500,6526,6526,1,2,110,0.011,55,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.0763888888888889
"4659","linfen",19,14526000,37318,1210500,9362,9362,10,60,19750,24.154,4025,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Oct 2019",1,"fossil-fuel",0,0,0,0.457175925925926
"4660","linfen",19,14526000,37318,1210500,8796,8796,8,3,390,0.16,534,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"Aug 2019",1,"photovoltaic",0,0,0,0.180555555555556
"4661","linfen",19,14526000,37318,1210500,7016,7016,3,60,18520,7.223,1204,"格盟集团公司",2005,"临汾市霍州县","zhaoguangyiqi",0,0,0,1,0,"Mar 2019",1,"fossil-fuel",0,0,0,0.428703703703704
"4662","linfen",19,14526000,37318,1210500,7962,7962,6,120,29880,18.886,1574,"格盟集团公司",2009,"临汾市霍州县","zhaoguangerqi",0,0,0,1,0,"Jun 2019",1,"fossil-fuel",0,0,0,0.345833333333333
"4663","linfen",19,14526000,37318,1210500,7776,7776,5,2,260,0.09,451,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.180555555555556
"4664","linfen",19,14526000,37318,1210500,9853,9853,11,120,28670,50.603,4219,"国电集团公司",0,"临汾市霍州市","huozhoudianchang",0,0,0,1,1,"Nov 2019",1,"fossil-fuel",0,0,0,0.331828703703704
"4665","linfen",19,14526000,37318,1210500,6700,6700,2,3,260,0.057,189,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"Feb 2019",1,"photovoltaic",0,0,0,0.12037037037037
"4666","linfen",19,14526000,37318,1210500,9127,9127,9,3,390,0.357,1190,"顺宇洁能科技有限公司",2018,"临汾市翼城县","baiyuguangfu",0,0,1,0,0,"Sep 2019",1,"photovoltaic",0,0,0,0.180555555555556
"4667","linfen",19,14526000,37318,1210500,6807,6807,2,3,280,0.065,215,"青岛城市建设投资〔集团〕有限责任公司",2018,"临汾市隰县","chuankouguangfu",0,0,1,0,0,"Feb 2019",1,"photovoltaic",0,0,0,0.12962962962963
"4668","linfen",19,14526000,37318,1210500,9156,9156,9,5,660,0.606,1213,"国家电投集团公司",2017,"临汾市乡宁县","yuhuangdingguangfu",0,0,1,0,1,"Sep 2019",1,"photovoltaic",0,0,0,0.183333333333333
"4669","linfen",19,14526000,37318,1210500,8846,8846,8,5,730,0.528,1056,"else",2016,"临汾市襄汾县","huoshigouguangfu",0,0,1,0,0,"Aug 2019",1,"photovoltaic",0,0,0,0.202777777777778
"4670","linfen",19,14526000,37318,1210500,7955,7955,6,3,360,0.22,732,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"Jun 2019",1,"photovoltaic",0,0,0,0.166666666666667
"4671","linfen",19,14526000,37318,1210500,8201,8201,6,3,140,0.088,294,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"Jun 2019",1,"photovoltaic",0,0,0,0.0648148148148148
"4672","linfen",19,14526000,37318,1210500,7028,7028,3,3,200,0.034,1561,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Mar 2019",1,"photovoltaic",0,0,0,0.0925925925925926
"4673","linfen",19,14526000,37318,1210500,9051,9051,9,3,360,0.333,1110,"青岛城市建设投资〔集团〕有限责任公司",2018,"临汾市隰县","chuankouguangfu",0,0,1,0,0,"Sep 2019",1,"photovoltaic",0,0,0,0.166666666666667
"4674","linfen",19,14526000,37318,1210500,8812,8812,8,60,30150,20.677,3446,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Aug 2019",1,"fossil-fuel",0,0,0,0.697916666666667
"4675","linfen",19,14526000,37318,1210500,9701,9701,11,60,22270,26.381,4396,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Nov 2019",1,"fossil-fuel",0,0,0,0.515509259259259
"4676","linfen",19,14526000,37318,1210500,8126,8126,6,3,430,0.233,776,"顺宇洁能科技有限公司",2018,"临汾市翼城县","baiyuguangfu",0,0,1,0,0,"Jun 2019",1,"photovoltaic",0,0,0,0.199074074074074
"4677","linfen",19,14526000,37318,1210500,7558,7558,4,3,130,0.053,175,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"Apr 2019",1,"photovoltaic",0,0,0,0.0601851851851852
"4678","linfen",19,14526000,37318,1210500,8856,8856,8,5,710,0.541,1082,"国家电投集团公司",2017,"临汾市乡宁县","yuhuangdingguangfu",0,0,1,0,1,"Aug 2019",1,"photovoltaic",0,0,0,0.197222222222222
"4679","linfen",19,14526000,37318,1210500,7966,7966,6,3,370,0.236,786,"青岛城市建设投资〔集团〕有限责任公司",2018,"临汾市隰县","chuankouguangfu",0,0,1,0,0,"Jun 2019",1,"photovoltaic",0,0,0,0.171296296296296
"4680","linfen",19,14526000,37318,1210500,10073,10073,12,5,510,0.767,1533.162,"else",2016,"临汾市襄汾县","huoshigouguangfu",0,0,1,0,0,"Dec 2019",1,"photovoltaic",0,0,0,0.141666666666667
"4681","linfen",19,14526000,37318,1210500,8280,8280,7,3,360,0.256,851,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"Jul 2019",1,"photovoltaic",0,0,0,0.166666666666667
"4682","linfen",19,14526000,37318,1210500,9951,9951,12,120,22320,41.866,3488.825,"格盟集团公司",2009,"临汾市霍州县","zhaoguangerqi",0,0,0,1,0,"Dec 2019",1,"fossil-fuel",0,0,0,0.258333333333333
"4683","linfen",19,14526000,37318,1210500,8374,8374,7,60,30220,16.186,2698,"同煤集团",0,"临汾市侯马市","huibindianchang",0,0,0,1,0,"Jul 2019",1,"fossil-fuel",0,0,0,0.699537037037037
"4684","linfen",19,14526000,37318,1210500,9023,9023,9,60,15020,22.179,3696,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Sep 2019",1,"fossil-fuel",0,0,0,0.347685185185185
"4685","linfen",19,14526000,37318,1210500,9388,9388,10,5,690,0.715,1430,"else",2016,"临汾市洪洞县","jianyuanguangfu",0,0,1,0,0,"Oct 2019",1,"photovoltaic",0,0,0,0.191666666666667
"4686","linfen",19,14526000,37318,1210500,9390,9390,10,3,370,0.37,1233,"青岛城市建设投资〔集团〕有限责任公司",2018,"临汾市隰县","chuankouguangfu",0,0,1,0,0,"Oct 2019",1,"photovoltaic",0,0,0,0.171296296296296
"4687","linfen",19,14526000,37318,1210500,6716,6716,2,3,110,0.014,638,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Feb 2019",1,"photovoltaic",0,0,0,0.0509259259259259
"4688","linfen",19,14526000,37318,1210500,8054,8054,6,3,370,0.226,754,"科林环保装备股份有限公司",2017,"临汾市古县","shangjiaguangfu",0,0,1,0,0,"Jun 2019",1,"photovoltaic",0,0,0,0.171296296296296
"4689","linfen",19,14526000,37318,1210500,8424,8424,7,3,330,0.122,405,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"Jul 2019",1,"photovoltaic",0,0,0,0.152777777777778
"4690","linfen",19,14526000,37318,1210500,7328,7328,4,120,52780,11.498,958,"格盟集团公司",2009,"临汾市霍州县","zhaoguangerqi",0,0,0,1,0,"Apr 2019",1,"fossil-fuel",0,0,0,0.61087962962963
"4691","linfen",19,14526000,37318,1210500,9274,9274,10,3,300,0.352,1172,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"Oct 2019",1,"photovoltaic",0,0,0,0.138888888888889
"4692","linfen",19,14526000,37318,1210500,6561,6561,1,3,330,0.033,111,"顺宇洁能科技有限公司",2018,"临汾市翼城县","baiyuguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.152777777777778
"4693","linfen",19,14526000,37318,1210500,7129,7129,3,5,750,0.195,390,"else",2016,"临汾市襄汾县","huoshigouguangfu",0,0,1,0,0,"Mar 2019",1,"photovoltaic",0,0,0,0.208333333333333
"4694","linfen",19,14526000,37318,1210500,6913,6913,2,5,610,0.119,238,"else",2016,"临汾市洪洞县","jianyuanguangfu",0,0,1,0,0,"Feb 2019",1,"photovoltaic",0,0,0,0.169444444444444
"4695","linfen",19,14526000,37318,1210500,8224,8224,6,120,59690,26.024,2170,"国电集团公司",0,"临汾市霍州市","huozhoudianchang",0,0,0,1,1,"Jun 2019",1,"fossil-fuel",0,0,0,0.690856481481481
"4696","linfen",19,14526000,37318,1210500,9762,9762,11,10,1120,1.67,1671,"国家电投集团公司",2017,"临汾市乡宁县","touxinguangfu",0,0,1,0,1,"Nov 2019",1,"photovoltaic",0,0,0,0.155555555555556
"4697","linfen",19,14526000,37318,1210500,7657,7657,5,3,210,0.074,3383,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.0972222222222222
"4698","linfen",19,14526000,37318,1210500,9848,9848,11,5,560,0.71,1418,"else",2016,"临汾市襄汾县","huoshigouguangfu",0,0,1,0,0,"Nov 2019",1,"photovoltaic",0,0,0,0.155555555555556
"4699","linfen",19,14526000,37318,1210500,6728,6728,2,5,240,0.076,153,"山西盾安新能源有限责任公司",2018,"临汾市隰县","shuangzipingfengdianchang",1,0,0,0,0,"Feb 2019",1,"wind",0,0,0,0.0666666666666667
"4700","linfen",19,14526000,37318,1210500,6405,6405,1,3,30,0.003,142,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.0138888888888889
"4701","linfen",19,14526000,37318,1210500,7906,7906,5,3,220,0.074,247,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.101851851851852
"4702","linfen",19,14526000,37318,1210500,9607,9607,11,3,280,0.379,1264,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"Nov 2019",1,"photovoltaic",0,0,0,0.12962962962963
"4703","linfen",19,14526000,37318,1210500,7219,7219,3,9.9,2230,0.498,503,"华润集团",2017,"临汾市浮山县","yingfenglingfengdianchang",1,0,0,0,0,"Mar 2019",1,"wind",0,0,0,0.312850729517396
"4704","linfen",19,14526000,37318,1210500,9974,9974,12,9.8,1870,1.152,1440.636,"山西盾安新能源有限责任公司",2018,"临汾市隰县","shuangzipingfengdianchang",1,0,0,0,0,"Dec 2019",1,"wind",0,0,0,0.265022675736961
"4705","linfen",19,14526000,37318,1210500,9085,9085,9,2,220,0.182,908,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"Sep 2019",1,"photovoltaic",0,0,0,0.152777777777778
"4706","linfen",19,14526000,37318,1210500,7994,7994,6,10,1690,0.939,940,"国家电投集团公司",2017,"临汾市乡宁县","touxinguangfu",0,0,1,0,1,"Jun 2019",1,"photovoltaic",0,0,0,0.234722222222222
"4707","linfen",19,14526000,37318,1210500,9962,9962,12,3,230,0.198,1032.38,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Dec 2019",1,"photovoltaic",0,0,0,0.106481481481481
"4708","linfen",19,14526000,37318,1210500,9615,9615,11,120,14010,39.634,3304,"格盟集团公司",2009,"临汾市霍州县","zhaoguangerqi",0,0,0,1,0,"Nov 2019",1,"fossil-fuel",0,0,0,0.162152777777778
"4709","linfen",19,14526000,37318,1210500,10220,10220,12,9.9,2290,1.98,2000.056,"华润集团",2017,"临汾市浮山县","yingfenglingfengdianchang",1,0,0,0,0,"Dec 2019",1,"wind",0,0,0,0.321268237934905
"4710","linfen",19,14526000,37318,1210500,10060,10060,12,3,320,0.433,1441.852,"青岛城市建设投资〔集团〕有限责任公司",2018,"临汾市隰县","chuankouguangfu",0,0,1,0,0,"Dec 2019",1,"photovoltaic",0,0,0,0.148148148148148
"4711","linfen",19,14526000,37318,1210500,10102,10102,12,2,160,0.23,1149.774,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"Dec 2019",1,"photovoltaic",0,0,0,0.111111111111111
"4712","linfen",19,14526000,37318,1210500,7350,7350,4,5,680,0.212,424,"山西盾安新能源有限责任公司",2018,"临汾市隰县","shuangzipingfengdianchang",1,0,0,0,0,"Apr 2019",1,"wind",0,0,0,0.188888888888889
"4713","linfen",19,14526000,37318,1210500,8606,8606,8,3,220,0.286,952,"科林环保装备股份有限公司",2017,"临汾市古县","shangjiaguangfu",0,0,1,0,0,"Aug 2019",1,"photovoltaic",0,0,0,0.101851851851852
"4714","linfen",19,14526000,37318,1210500,7880,7880,5,5,790,0.332,664,"国家电投集团公司",2017,"临汾市乡宁县","yuhuangdingguangfu",0,0,1,0,1,"May 2019",1,"photovoltaic",0,0,0,0.219444444444444
"4715","linfen",19,14526000,37318,1210500,6705,6705,2,60,24560,5.371,895,"格盟集团公司",2005,"临汾市霍州县","zhaoguangyiqi",0,0,0,1,0,"Feb 2019",1,"fossil-fuel",0,0,0,0.568518518518519
"4716","linfen",19,14526000,37318,1210500,10187,10187,12,5,610,0.832,1663.235,"else",2016,"临汾市洪洞县","jianyuanguangfu",0,0,1,0,0,"Dec 2019",1,"photovoltaic",0,0,0,0.169444444444444
"4717","linfen",19,14526000,37318,1210500,9905,9905,11,7,1780,0.535,869,"上海斯能投资有限公司",2019,"临汾市古县","lianhuashanfengdianchang",1,0,0,0,0,"Nov 2019",1,"wind",0,0,0,0.353174603174603
"4718","linfen",19,14526000,37318,1210500,7638,7638,5,3,420,0.184,613,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.194444444444444
"4719","linfen",19,14526000,37318,1210500,7520,7520,4,60,14780,9.82,1636,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Apr 2019",1,"fossil-fuel",0,0,0,0.34212962962963
"4720","linfen",19,14526000,37318,1210500,6628,6628,1,9.9,1650,0.165,166,"华润集团",2017,"临汾市浮山县","yingfenglingfengdianchang",1,0,0,0,0,"Jan 2019",1,"wind",0,0,0,0.231481481481481
"4721","linfen",19,14526000,37318,1210500,9304,9304,10,9.8,1390,0.812,1162,"山西盾安新能源有限责任公司",2018,"临汾市隰县","shuangzipingfengdianchang",1,0,0,0,0,"Oct 2019",1,"wind",0,0,0,0.196995464852608
"4722","linfen",19,14526000,37318,1210500,8817,8817,8,7,870,0.15,243,"上海斯能投资有限公司",2019,"临汾市古县","lianhuashanfengdianchang",1,0,0,0,0,"Aug 2019",1,"wind",0,0,0,0.172619047619048
"4723","linfen",19,14526000,37318,1210500,7322,7322,4,3,370,0.142,472,"协鑫集团",2017,"临汾市古县","jiashengguangfu",0,0,1,0,0,"Apr 2019",1,"photovoltaic",0,0,0,0.171296296296296
"4724","linfen",19,14526000,37318,1210500,7644,7644,5,60,18630,10.578,1763,"格盟集团公司",2005,"临汾市霍州县","zhaoguangyiqi",0,0,0,1,0,"May 2019",1,"fossil-fuel",0,0,0,0.43125
"4725","linfen",19,14526000,37318,1210500,7888,7888,5,9.9,1800,0.881,889,"华润集团",2017,"临汾市浮山县","yingfenglingfengdianchang",1,0,0,0,0,"May 2019",1,"wind",0,0,0,0.252525252525253
"4726","linfen",19,14526000,37318,1210500,9630,9630,11,3,170,0.175,4703,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Nov 2019",1,"photovoltaic",0,0,0,0.0787037037037037
"4727","linfen",19,14526000,37318,1210500,9508,9508,10,5,680,0.654,1307,"else",2016,"临汾市襄汾县","huoshigouguangfu",0,0,1,0,0,"Oct 2019",1,"photovoltaic",0,0,0,0.188888888888889
"4728","linfen",19,14526000,37318,1210500,8148,8148,6,60,19390,14.561,2426,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Jun 2019",1,"fossil-fuel",0,0,0,0.448842592592593
"4729","linfen",19,14526000,37318,1210500,6798,6798,2,2,140,0.025,125,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"Feb 2019",1,"photovoltaic",0,0,0,0.0972222222222222
"4730","linfen",19,14526000,37318,1210500,10160,10160,12,60,32320,29.613,4935.439,"同煤集团",0,"临汾市襄汾县","fenzedianchang",0,0,0,1,0,"Dec 2019",1,"fossil-fuel",0,0,0,0.748148148148148
"4731","linfen",19,14526000,37318,1210500,8423,8423,7,2,240,0.136,682,"协鑫集团",2016,"临汾市安泽县","huaiguguangfu",0,0,1,0,0,"Jul 2019",1,"photovoltaic",0,0,0,0.166666666666667
"4732","linfen",19,14526000,37318,1210500,6600,6600,1,120,46160,4.616,385,"国电集团公司",0,"临汾市霍州市","huozhoudianchang",0,0,0,1,1,"Jan 2019",1,"fossil-fuel",0,0,0,0.534259259259259
"4733","linfen",19,14526000,37318,1210500,8625,8625,8,3,10,0.108,4297,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Aug 2019",1,"photovoltaic",0,0,0,0.00462962962962963
"4734","linfen",19,14526000,37318,1210500,7816,7816,5,3,520,0.19,632,"顺宇洁能科技有限公司",2018,"临汾市翼城县","baiyuguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.240740740740741
"4735","linfen",19,14526000,37318,1210500,7414,7414,4,3,380,0.142,473,"科林环保装备股份有限公司",2017,"临汾市古县","shangjiaguangfu",0,0,1,0,0,"Apr 2019",1,"photovoltaic",0,0,0,0.175925925925926
"4736","linfen",19,14526000,37318,1210500,8425,8425,7,10,1590,1.098,1099,"国家电投集团公司",2017,"临汾市乡宁县","touxinguangfu",0,0,1,0,1,"Jul 2019",1,"photovoltaic",0,0,0,0.220833333333333
"4737","linfen",19,14526000,37318,1210500,6604,6604,1,5,580,0.058,115,"else",2016,"临汾市洪洞县","jianyuanguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.161111111111111
"4738","linfen",19,14526000,37318,1210500,9035,9035,9,60,19190,19.994,3333,"同煤集团",0,"临汾市侯马市","huibindianchang",0,0,0,1,0,"Sep 2019",1,"fossil-fuel",0,0,0,0.444212962962963
"4739","linfen",19,14526000,37318,1210500,8955,8955,9,3,230,0.132,4439,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","beigouquguangfu",0,0,1,0,0,"Sep 2019",1,"photovoltaic",0,0,0,0.106481481481481
"4740","linfen",19,14526000,37318,1210500,10211,10211,12,120,54910,56.093,4674.45,"国电集团公司",0,"临汾市霍州市","huozhoudianchang",0,0,0,1,1,"Dec 2019",1,"fossil-fuel",0,0,0,0.635532407407407
"4741","linfen",19,14526000,37318,1210500,8204,8204,6,4.8,610,0.557,1160,"大唐集团公司",2017,"临汾市洪洞县","qinglongshanfengdianchang",1,0,0,0,1,"Jun 2019",1,"wind",0,0,0,0.17650462962963
"4742","linfen",19,14526000,37318,1210500,7986,7986,6,5,640,0.339,678,"山西盾安新能源有限责任公司",2018,"临汾市隰县","shuangzipingfengdianchang",1,0,0,0,0,"Jun 2019",1,"wind",0,0,0,0.177777777777778
"4743","linfen",19,14526000,37318,1210500,9889,9889,11,3,250,0.252,840,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","meinengguangfu",0,0,1,0,0,"Nov 2019",1,"photovoltaic",0,0,0,0.115740740740741
"4744","linfen",19,14526000,37318,1210500,8192,8192,6,5,690,0.401,803,"国家电投集团公司",2017,"临汾市乡宁县","yuhuangdingguangfu",0,0,1,0,1,"Jun 2019",1,"photovoltaic",0,0,0,0.191666666666667
"4745","linfen",19,14526000,37318,1210500,6936,6936,2,5,470,0.1,199,"国家电投集团公司",2017,"临汾市乡宁县","yuhuangdingguangfu",0,0,1,0,1,"Feb 2019",1,"photovoltaic",0,0,0,0.130555555555556
"4746","linfen",19,14526000,37318,1210500,7748,7748,5,3,460,0.198,661,"青岛城市建设投资〔集团〕有限责任公司",2018,"临汾市隰县","chuankouguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.212962962962963
"4747","linfen",19,14526000,37318,1210500,9572,9572,10,4.8,790,0.795,1656,"大唐集团公司",2017,"临汾市洪洞县","qinglongshanfengdianchang",1,0,0,0,1,"Oct 2019",1,"wind",0,0,0,0.228587962962963
